temp,clouds_all,sunday,monday,tuesday,wednesday,thursday,friday,saturday,is_holiday,afternoon,early_morning,evening,late_morning,morning,night,is_winter,traffic_volume
291.97,90,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,5316
292.7,90,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4884
293.56,90,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4767
293.75,90,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4724
293.91,90,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,5011
293.91,90,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,5011
295.19,75,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,5064
295.39,75,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,5410
295.39,75,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,5410
294.91,90,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5570
295.07,75,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,6352
295.07,75,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,6352
295.07,90,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5958
295.28,40,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4417
295.19,90,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3467
295.0,90,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2974
295.0,90,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2974
295.0,90,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2974
294.68,90,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3039
294.68,90,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3039
294.68,90,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3039
294.35,75,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2296
294.35,75,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2296
294.13,75,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1306
294.13,75,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1306
294.01,40,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,721
293.54,90,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,452
293.54,90,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,452
293.54,90,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,452
293.27,75,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,362
293.27,75,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,362
293.37,90,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,354
293.37,90,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,354
293.57,90,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,817
293.53,90,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2780
293.53,90,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2780
293.45,90,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5347
293.43,90,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5926
293.43,90,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5926
293.79,90,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5124
294.35,40,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4672
295.46,90,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4393
295.95,90,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4830
296.61,75,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4890
297.75,40,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4975
298.9,75,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,5499
299.49,40,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5826
299.88,75,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,6093
299.78,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5137
299.72,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4297
298.33,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3974
296.71,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3422
295.15,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3462
293.85,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3414
293.08,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2255
292.72,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1414
292.32,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,935
291.71,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,705
291.53,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,446
291.53,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,446
291.5,75,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,463
291.7,40,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,797
291.7,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1425
291.92,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1831
292.53,90,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2549
292.76,75,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3330
293.61,75,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3840
294.36,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,4074
294.36,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,4074
295.95,75,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,4352
297.31,40,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,4283
297.87,40,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,4358
298.58,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4465
299.17,40,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4479
299.57,40,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4540
299.27,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4079
298.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3766
297.29,75,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3260
296.74,90,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3418
295.98,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3498
295.74,90,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2452
295.35,90,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1463
294.97,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,942
294.72,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,675
294.11,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,407
294.11,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,407
293.77,75,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,360
293.77,75,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,360
293.69,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,504
293.59,75,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,828
293.59,75,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,828
293.87,90,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1092
294.01,75,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1713
295.83,40,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2711
296.82,75,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3359
297.71,90,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3828
298.3,90,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4602
297.06,90,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4735
297.06,90,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4735
295.28,90,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4171
295.28,90,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4171
295.28,90,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4171
294.23,75,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4175
294.23,75,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4175
294.23,75,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4175
295.37,75,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4235
296.4,40,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4247
296.85,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3928
296.59,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3504
295.64,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3241
294.63,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2631
293.99,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2021
293.49,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1084
292.77,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,593
292.36,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,363
292.36,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,363
291.7,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,321
291.7,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,321
291.65,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,861
291.17,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2823
291.17,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2823
291.04,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5601
291.54,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5703
293.01,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5342
293.76,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4652
296.29,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4316
297.19,40,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4444
297.59,40,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4759
298.6,40,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4756
298.67,40,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5173
299.21,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5762
299.6,40,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6215
299.36,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5781
298.93,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3600
298.27,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2962
296.39,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2917
293.92,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2700
292.61,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2031
291.67,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1152
291.4,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,604
290.52,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,416
290.29,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,283
289.81,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,359
288.99,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,872
288.7,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2981
288.38,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5759
289.37,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5708
291.19,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5350
293.97,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4763
295.51,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4224
297.02,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4515
297.5,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4602
298.87,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4567
299.46,40,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,5439
299.66,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,5584
299.48,40,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,6490
299.75,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,6104
299.19,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4635
298.59,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3350
296.73,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3095
293.19,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2823
291.8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1952
290.55,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1205
290.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,617
289.74,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,424
289.45,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,323
288.69,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,375
288.39,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,863
288.23,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2979
287.91,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,5869
289.1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,5656
291.94,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,5318
294.47,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,5062
297.11,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4534
298.92,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4874
299.71,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,5382
300.59,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,5088
301.09,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,5388
301.58,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,5639
301.98,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,6409
301.85,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,6386
301.41,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,4786
300.14,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3670
298.62,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3071
297.14,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3291
296.68,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3541
296.69,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1478
296.65,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,733
296.35,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,449
296.1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,322
296.1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,322
295.82,40,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,368
295.82,40,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,368
294.69,90,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,868
294.69,90,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,868
294.5,40,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2943
293.99,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,5761
294.37,40,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,5902
295.61,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,5414
295.94,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4939
297.83,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4911
299.17,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,5602
299.77,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,5221
300.11,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,5279
300.37,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,5590
300.48,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5741
300.47,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,6349
300.03,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,6139
299.65,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4518
299.31,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3577
298.34,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3080
297.21,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3266
296.9,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2319
296.71,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1292
296.26,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,759
295.21,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,485
294.43,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,348
293.83,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,441
293.81,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,835
293.47,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2728
293.32,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5449
293.5,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5852
295.5,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5126
296.42,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4748
299.67,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4846
301.1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,5098
302.91,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,5376
304.36,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,5291
305.26,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,5501
305.62,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5660
305.56,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5814
305.6,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5289
304.94,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4377
303.79,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3545
301.73,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3062
299.53,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2929
298.1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2560
298.1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2560
297.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1965
296.49,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1259
296.49,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1259
296.11,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1045
295.97,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,653
294.94,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,455
294.59,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,400
294.16,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,807
293.75,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1467
293.75,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1467
294.46,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2019
295.55,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2767
298.5,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3603
299.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3855
301.83,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,4053
302.87,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,4321
303.65,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,4357
304.15,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,4600
304.29,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4534
304.09,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4399
304.02,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4898
303.1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4260
301.7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3291
299.81,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3233
298.24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3609
297.69,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2826
296.75,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2288
296.36,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1489
296.17,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1047
295.21,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,624
295.52,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,476
295.31,40,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,308
295.52,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,483
295.52,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,483
295.44,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,858
295.43,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1134
295.84,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1742
296.39,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2694
297.6,40,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3621
298.31,40,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4071
299.18,40,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4406
299.65,75,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4382
299.44,90,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4352
299.18,90,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4327
298.84,90,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4453
298.84,90,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4453
297.65,75,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4199
297.65,75,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4199
296.36,75,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3793
296.36,75,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3793
296.36,75,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3793
295.7,90,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3034
295.7,90,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3034
295.7,90,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3034
295.27,90,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2619
295.27,90,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2619
295.27,90,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2619
294.49,90,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2118
294.49,90,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2118
294.49,90,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2118
293.86,90,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1762
293.86,90,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1762
293.6,75,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1080
292.9,75,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,596
292.32,40,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,368
291.66,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,277
291.66,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,277
291.13,90,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,356
290.78,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,845
290.39,40,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2850
290.11,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5581
290.0,40,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6183
290.37,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5646
291.07,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4702
293.56,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4802
294.07,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4906
294.94,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4899
295.37,40,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5196
294.98,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5674
294.67,75,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6376
293.73,90,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5982
292.2,90,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4265
291.21,75,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3113
290.76,40,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2652
289.98,90,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2334
289.98,90,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2334
289.8,75,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1662
289.39,40,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1071
289.39,40,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1071
289.44,90,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,567
289.61,90,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,378
289.62,90,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,270
289.36,75,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,341
289.11,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,871
289.16,90,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2981
289.11,90,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5899
289.2,90,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,6649
289.6,75,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5576
289.96,90,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4888
290.28,90,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4390
290.28,90,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4390
290.52,90,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4677
290.52,90,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4677
290.52,90,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4677
290.43,90,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4751
290.43,90,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4751
290.43,90,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4751
290.68,90,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4444
290.68,90,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4444
290.79,90,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4904
290.79,90,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4904
290.86,90,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,5468
290.86,90,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,5468
290.86,90,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,5468
291.2,90,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,6186
291.2,90,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,6186
291.51,90,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,5839
291.51,90,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,5839
291.51,90,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,5839
291.22,90,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4166
